Tên sản phẩm,Link sản phẩm
Laptop Lenovo IdeaPad 5 Pro 16ARH7 82SN003KVN (Ryzen 7-6800HS | 16GB | 512GB | GeForce RTX 3050 | 16inch 2.5K WQXGA | Windows 11 Home 64 | Cloud Grey),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-16arh7-82sn003kvn.html
Laptop HP Probook 450 G9 6M0Y9PA (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-probook-450-g9-6m0y9pa.html
Laptop Lenovo IdeaPad 5 Pro 16ARH7 82SN003JVN (AMD Ryzen 5-6600HS | 16GB | 512GB | GeForce RTX 3050 | 16inch 2.5K WQXGA | Windows 11 Home 64 | Cloud Grey),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-16arh7-82sn003jvn.html
Ram Laptop TeamGroup Elite 4GB DDR4 2666MHz (TED44G2666C19-S01),https://www.anphatpc.com.vn/ram-laptop-teamgroup-elite-4gb-ddr4-2666mhz-ted44g2666c19-s01.html
Laptop Lenovo IdeaPad 5 Pro 16ARH7 82SN003MVN (AMD Ryzen 5-6600HS | 16GB | 512GB | GeForce GTX 1650 | 16inch 2.5K WQXGA | Windows 11 Home 64 | Cloud Grey),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-16arh7-82sn003mvn.html
Laptop Lenovo IdeaPad Gaming 3 15IAH7 82S9007UVN (Core i7-12700H | 16GB | 512GB | GeForce RTX 3050Ti | 15.6inch FHD | Windows 11 Home 64 | Glacier White),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s9007uvn.html
Laptop Lenovo IdeaPad Gaming 3 15ARH7 82SB007HVN (Ryzen 7 6800H | 8GB | 512GB | GeForce RTX 3050 | 15.6inch FHD | Windows 11 Home 64 | Onyx Grey),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15arh7-82sb007hvn.html
Laptop HP Probook 450 G9 6M0Y8PA (Core i5-1235U | 8GB | 256GB | Intel Iris Xe | 15.6 inch FHD IPS | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-probook-450-g9-6m0y8pa.html
Laptop HP EliteBook 630 G9 6M146PA (Core i7-1255U | 16GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g9-6m146pa.html
Laptop HP EliteBook 630 G9 6M142PA (Core i5-1235U | 8GB | 256GB | Intel Iris Xe | 13.3 inch FHD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g9-6m142pa.html
Laptop HP EliteBook 630 G9 6M145PA (Core i7-1255U | 8GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Win11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g9-6m145pa.html
Laptop HP EliteBook 630 G9 6M143PA (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g9-6m143pa.html
Giá đỡ Laptop HyperWork L2 Màu Xám - Khung nhôm 8 cấp độ,https://www.anphatpc.com.vn/gia-do-laptop-hyperwork-l2-mau-xam-khung-nhom-8-cap-do.html
Laptop HUAWEI MATEBOOK D16 - 6941487268597 (Core i5-12450H | 16GB | 512GB | Intel Iris Xe | 16 inch FHD | Win 11 + Office Home Student | Bạc),https://www.anphatpc.com.vn/laptop-huawei-matebook-d16.html
Giá đỡ Laptop khung nhôm HyperWork L1 - Màu Bạc,https://www.anphatpc.com.vn/gia-do-laptop-khung-nhom-hyperwork-l1-mau-bac.html
Laptop HUAWEI MATEBOOK 14 - 6941487271238 (Core i5 –1240P | 16GB | 512GB | Iris® Xe Graphics | 14 inch 2K | Window 11 Home | Xám),https://www.anphatpc.com.vn/laptop-huawei-matebook-14.html
Giá đỡ Laptop HyperWork L2 Màu Bạc - Khung nhôm 8 cấp độ,https://www.anphatpc.com.vn/gia-do-laptop-hyperwork-l2-mau-bac-khung-nhom-8-cap-do.html
Laptop Lenovo ThinkBook 14 G3 ACL 21A200CQVN (Ryzen 7 5700U | 8GB | 512GB | AMD Radeon | 14 inch FHD IPS | NoOS | Xám),https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g3-acl-21a200cqvn.html
Laptop HP EliteBook x360 1030 G8 634M2PA (Core i7-1165G7 | 16GB | 1TB | Intel Iris Xe | 13.3 inch FHD | Cảm ứng | Win 11 Pro | Bạc),https://www.anphatpc.com.vn/laptop-hp-elitebook-x360-1030-g8-634m2pa.html
Laptop ASUS ROG Strix SCAR 17 SE G733CX-LL6789W (Core i9-12950HX | 32GB | 2TB | GeForce RTX™ 3080Ti | 17.3 inch WQHD 240Hz | Windows 11 Home | Đen),https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-17-se-g733cx-ll6789w.html
Giá đỡ Laptop khung nhôm HyperWork L1 - Màu Xám,https://www.anphatpc.com.vn/gia-do-laptop-khung-nhom-hyperwork-l1-mau-xam.html
Laptop Dell G15 5511 70283449 (Core i5-11400H | 16GB | 512GB | RTX3050 4GB | 15.6 inch FHD | Win 11 + OfficeHS21 | Xám),https://www.anphatpc.com.vn/laptop-dell-g15-5511-70283449.html
Laptop Dell G15 5511 70283448 (Core i7 11800H | 16GB | 512GB | RTX3060 6GB | 15.6 inch FHD | Win 11 + OfficeHS21 | Xám),https://www.anphatpc.com.vn/laptop-dell-g15-5511-70283448.html
Laptop Dell G15 5515 70283446 (R7 5800H | 16GB | 512GB | RTX3060 6GB | 15.6 inch FHD | Win 11 + OfficeHS21 | Xám),https://www.anphatpc.com.vn/laptop-dell-g15-5515-70283446.html
Laptop Asus Zenbook 14 Flip OLED UP5401ZA-KN101W (Core™ i7-12700H | 16GB | 512GB | Intel Iris Xe | 14.0 inch WQ+ | Cảm ứng | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-asus-zenbook-14-flip-oled-up5401za-kn101w.html
Laptop Asus Vivobook 14X A1403ZA-LY072W (Core i3-1220P | 8GB | 256GB | Intel UHD | 14 inch WUXGA | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-asus-vivobook-14x-a1403za-ly072w.html
Laptop Lenovo Legion 5 15ARH7H 82RD004UVN (Ryzen 7 6800H | RTX 3060 6GB |16GB | 512GB | 15.6 inch WQHD | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-legion-5-15arh7h-82rd004uvn.html
Laptop Lenovo IdeaPad Gaming 3 15IAH7 82SB007LVN (Ryzen 5 6600H | 16GB | 512GB | RTX 3050 Ti 4GB | 15.6 inch FHD | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82sb007lvn.html
Laptop Lenovo Legion 5 15ARH7H 82RD003TVN (Ryzen 5 6600H | 16GB | 512GB | RTX 3060 6GB | 15.6 inch WQHD | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-legion-5-15arh7h-82rd003tvn.html
Laptop Lenovo IdeaPad Gaming 3 15IAH7 82S90087VN (Core i7-12700H | 16GB | 512GB | RTX 3050 Ti 4GB | 15.6 inch FHD | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s90087vn.html
Laptop Lenovo Yoga Slim 7 Pro 14IHU5 O 82NH009PVN (Core™ i7-11370H | 16GB | 512GB | Intel Iris Xe | 14 inch 2.8K Oled | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-yoga-slim-7-pro-14ihu5-o-82nh009pvn.html
Laptop Lenovo IdeaPad Flex 5 14ALC05 82HU00EJVN (Ryzen 5 5500U | 8GB | 512GB | AMD Radeon | 14 inch FHD | Cảm ứng | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-flex-5-14alc05-82hu00ejvn.html
Laptop Lenovo IdeaPad 3 15IAU7 82RK001NVN (Core i3-1215U | 8GB | 512GB SSD| 15.6 inch FHD | Win 11 | Xanh),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-3-15iau7-82rk001nvn.html
"Laptop Lenovo IdeaPad Gaming 3 15ARH7 82SB007KVN (Ryzen 7 6800H, 8GB, RTX 3050, 15.6 inch FHD, Win 11)",https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15arh7-82sb007kvn.html
Laptop Lenovo ThinkPad E14 AMDL G3 T - 20Y700BFVA (Ryzen 7 5700U | 8GB | 512GB | AMD Radeon | 14 inch FHD | FreeDos | Đen),https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-amdl-g3-t-20y700bfva.html
Laptop Gaming Lenovo Legion 5 15ARH7 82RE002VVN (Ryzen 5 6600H | 8GB | 512GB | RTX 3050 | 15.6 inch FHD | Win 11),https://www.anphatpc.com.vn/laptop-gaming-lenovo-legion-5-15arh7-82re002vvn.html
Laptop Gaming Lenovo Legion 5 15ARH7 82RE0035VN (Ryzen 7 6800H | 8GB | 512GB | RTX 3050 4GB | 15.6 inch FHD | Win 11),https://www.anphatpc.com.vn/laptop-gaming-lenovo-legion-5-15arh7-82re0035vn.html
"Laptop Lenovo IdeaPad Gaming 3 15IAH7 82S9006YVN (Core i5 12500H, 8GB, RTX 3050, 15.6 inch FHD, Win 11)",https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s9006yvn.html
"Laptop Lenovo IdeaPad Gaming 3 15ARH7 82SB007JVN (Ryzen 5 6600H, 8GB, RTX 3050, 15.6 inch FHD, Win 11)",https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15arh7-82sb007jvn.html
Laptop Lenovo IdeaPad Gaming 3 15IAH7 82S90088VN (Core i5 12500H | 16GB | 512GB SSD | RTX 3050Ti | 15.6 inch FHD | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s90088vn.html
Laptop Lenovo ThinkPad E14 AMDL G3 T - 20Y700BCVA (Ryzen 5 5500U | 8GB | 512GB | AMD Radeon | 14 inch FHD | FreeDos | Đen),https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-amdl-g3-t-20y700bcva.html
Laptop Lenovo IdeaPad Gaming 3 15IHU6 82K10178VN (Core i5-11300H | 8GB | 512GB SSD | GTX 1650 | 15.6 inch FHD IPS | Win 11 | Đen),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15ihu6-82k10178vn.html
Laptop GIGABYTE U4 UD-50VN823SO (Core™ i5-1155G7 | 16GB | 512GB | Intel® Iris® Xe | 14.0 inch FHD | Win 11 | Light Gray),https://www.anphatpc.com.vn/laptop-gigabyte-u4-ud-50vn823so.html
Laptop Lenovo IdeaPad Gaming 3 15ARH7 82SB0078VN (Ryzen 5 6600H | 8GB | 512GB SSD | RTX 3050 | 15.6 inch FHD IPS | WIn 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15arh7-82sb0078vn.html
Laptop Lenovo IdeaPad Gaming 3 15IHU6 82K101B5VN (Core i5 11320H | 8GB | RTX 3050 | 15.6 inch FHD | Win 11),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15ihu6-82k101b5vn.html
Laptop Lenovo IdeaPad Gaming 3 15IAH7 82S90086VN (Core i5 12500H | 15.6 inch FHD | 16GB | 512GB SSD | RTX3050Ti 4GB | Win 11),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s90086vn.html
Laptop Lenovo IdeaPad 3 15IAU7 82RK001QVN (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Xanh),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-3-15iau7-82rk001qvn.html
Laptop Acer Nitro 5 AN515-46-R6QR NH.QH4SV.001 (Ryzen 7 6800H | 2*8GB | 512GB | RTX 3060 6GB | 15.6 inch FHD 165Hz | Win 11 | Đen),https://www.anphatpc.com.vn/laptop-acer-nitro-5-an515-46-r6qr-nh.qh4sv.001.html
Laptop Acer Nitro 5 AN515-46-R5Z2 NH.QH3SV.001 (Ryzen 7 6800H | 8GB | 512GB | RTX 3050Ti 4GB | 15.6 inch FHD IPS 144Hz | Win 11 | Đen),https://www.anphatpc.com.vn/laptop-acer-nitro-5-an515-46-r5z2-nh.qh3sv.001.html
Laptop Lenovo Ideapad 5 Pro 16ARH7 82SN003LVN (Ryzen 5 6600HS | 16GB | 512GB | GTX 1650 4GB | 16 inch 2.5K | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-16arh7-82sn003lvn.html
Laptop Lenovo Ideapad 5 Pro 14IAP7 82SH002TVN (Core i5-1240P | 16GB | 512GB | Intel Iris Xe | 14 inch 2.8K | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-14iap7-82sh002tvn.html
Laptop Lenovo Ideapad 5 Pro 14IAP7 82SH002UVN (Core i7-1260P | 16GB | 512GB | Intel Iris Xe | 14 inch 2.8K | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-5-pro-14iap7-82sh002uvn.html
Laptop HP Pavilion X360 14-ek0056TU 6L294PA (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Cảm ứng | Win 11 | Vàng),https://www.anphatpc.com.vn/laptop-hp-pavilion-x360-14-ek0056tu-6l294pa.html
Laptop HP 14s-dq5052TU 6T6R2PA (Core i7-1260P | 8GB | 512GB | Intel Iris Xe | 14 inch HD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-laptop-14s-dq5052tu-6t6r2pa.html
Laptop Gigabyte AORUS 17 XE5-73VN534GH (Core i7-12700H | 16GB | 1TB | GeForce RTX3070Ti 8G | 17.3 inch FHD | Win 11 | Đen),https://www.anphatpc.com.vn/laptop-gigabyte-aorus-17-xe5-73vn534gh.html
Laptop HP 14s-dq5054TU 6R9M7PA (Core i5-1235U | 8GB | 256GB | Intel Iris Xe | 14 inch HD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-14s-dq5054tu-6r9m7pa.html
Laptop HP 14s-dq5053TU 6R9M6PA (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 14 inch HD | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-14s-dq5053tu-6r9m6pa.html
Laptop Lenovo IdeaPad 3 15ITL6 82H801LMVN (Core i5-1135G7 | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Cát),https://www.anphatpc.com.vn/laptop-lenovo-ideapad-3-15itl6-82h801lmvn.html
Laptop HP Pavilion X360 14-ek0055TU 6L293PA (Core i7-1255U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Cảm ứng | Win 11 | Vàng),https://www.anphatpc.com.vn/laptop-hp-pavilion-x360-14-ek0055tu-6l293pa.html
Laptop Lenovo ThinkPad L13 Gen 2 20VH008WVN (Core i5-1135G7 | 8GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Win 11 Pro | Đen),https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-l13-gen-2-20vh008wvn.html
Laptop MSI Modern 14 B5M 203VN (Ryzen™ 5-5500U | 8GB | 512GB | AMD Radeon | 14 inch FHD IPS | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-msi-modern-14-b5m-203vn.html
Laptop Lenovo ThinkBook 14 G3 ACL 21A200CTVN (Ryzen3 5300U | 8GB | 512GB | AMD Radeon | 14 inch FHD | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g3-acl-21a200ctvn.html
Laptop HP Probook 440 G9 6M0X8PA (Core i7-1255U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | IPS | Win11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-probook-440-g9-6m0x8pa.html
Laptop Asus Vivobook 14X OLED A1403ZA-KM067W (Core i5-12500H | 8GB | 256GB | Intel Iris Xe | 14 inch 2.8K OLED | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-asus-vivobook-14x-oled-a1403za-km067w.html
Laptop Asus ROG Zephyrus G15 GA503RS-LN778W (Ryzen 7 6800HS | 32GB | 1TB | RTX 3080 8GB | 15.6-inch WQHD | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-g15-ga503rs-ln778w.html
Laptop Asus TUF Gaming F15 FX507ZE-HN093W (Core i7-12700H | 8GB | 512GB | RTX 3050Ti 4GB | 15.6-inch FHD | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-f15-fx507ze-hn093w.html
Laptop Asus Vivobook 14X OLED A1403ZA-KM161W (Core i5-12500H | 8GB | 256GB | Intel Iris Xe | 14 inch OLED | Win 11 | Xanh),https://www.anphatpc.com.vn/laptop-asus-vivobook-14x-oled-a1403za-km161w.html
Laptop HP PROBOOK 450 G9 6M107PA (Core i7-1260P | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | IPS | Win11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-probook-450-g9-6m107pa.html
Laptop HP PROBOOK 440 G9 6M0X3PA (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | IPS | Win11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-probook-440-g9-6m0x3pa.html
Laptop HP PROBOOK 440 G9 6M0X2PA (Core i5-1235U | 8GB | 256GB | Intel Iris Xe | 14 inch FHD | IPS | Win11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-probook-440-g9-6m0x2pa.html
Laptop HP PROBOOK 440 G9 6M0V7PA (Core i3-1215U | 8GB | 256GB | Intel UHD | 14 inch FHD | IPS | Win11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-probook-440-g9-6m0v7pa.html
Laptop HP PROBOOK 440 G9 6M0Q8PA (Core i3-1215U | 4GB | 256GB | Intel UHD | 14 inch FHD | IPS | Win11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-probook-440-g9-6m0q8pa.html
Laptop Dell Vostro 3425 V4R55625U206W (AMD Ryzen 5 5625U | 8GB | 512 GB | AMD Radeon | 14 inch FHD | Win 11 | Office | Đen),https://www.anphatpc.com.vn/laptop-dell-vostro-3425-v4r55625u206w.html
Laptop Asus ROG Zephyrus G14 GA402RK L4242W (AMD Ryzen 7-6800HS | 32GB | 1TB | RX 6800S | 14-inch WQXGA | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-g14-ga402rk-l4242w.html
Laptop Dell Vostro 3425 V5R35425U015W1 (AMD Ryzen 3-5425U | 4GB | 256GB | AMD Radeon | 15.6 inch FHD | Win 11 | Office | Đen),https://www.anphatpc.com.vn/laptop-dell-vostro-3425-v5r35425u015w1-amd-ryzen-3-5425u-4gb-256gb-amd-radeon-15.6-inch-fhd-win-11-office-den.html
Laptop Dell Vostro 3425 V4R35425U100W1 (AMD Ryzen 3-5425U | 4GB | 256 GB | AMD Radeon | 14 inch FHD | Win 11 | Office | Đen),https://www.anphatpc.com.vn/laptop-dell-vostro-3425-v4r35425u100w1.html
Laptop LG Gram 2022 17Z90Q-G.AH74A5 (Core i7-1260P | 16GB | 512GB | Iris Xe Graphics | 17 inch WQXGA | Windows 11 Home Plus | White,https://www.anphatpc.com.vn/laptop-lg-gram-2022-17z90q-g.ah74a5-core-i7-1260p.html
Laptop Lenovo ThinkPad P14s Gen 2 21A0006JVA (Ryzen 7 PRO 5850U | 16GB | 512GB | AMD Radeon | 14 inch FHD | FreeDos | Xám),https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-2-21a0006jva.html
Laptop Lenovo ThinkPad T15 Gen 2 20W400GDVN (Core i7-1165G7 | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Đen),https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t15-gen-2-20w400gdvn.html
Laptop Asus Zenbook 14X OLED UX5401ZAS-KN095W (Core i5-12500H | 8GB | 512GB | Intel Iris Xe | 14.0 inch WQHD | Cảm ứng | Win 11 | Xám),https://www.anphatpc.com.vn/laptop-asus-zenbook-14x-oled-ux5401zas-kn095w.html
Laptop Dell Inspiron 3525 N5R75825U106W (AMD Ryzen 7- 5825U | 8 GB | 512GB | AMD Radeon | 15.6 inch FHD | Windows 11 | Office | Đen),https://www.anphatpc.com.vn/laptop-dell-inspiron-3525-n5r75825u106w.html
Laptop Dell Inspiron T7420 N4I5021W (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Office | Bạc),https://www.anphatpc.com.vn/laptop-dell-inspiron-t7420-n4i5021w.html
Laptop Dell Vostro 5320 V3I7007W (Core i7-1260P | 16 GB | 512 GB | Intel Iris Xe | 13.3 inch QHD | Windows 11 | Office | Xám),https://www.anphatpc.com.vn/laptop-dell-vostro-5320-v3i7007w.html
Laptop Dell Latitude 5520 70261781 (Core i5-1145G7 | 4GB | 256GB | Intel Iris Xe | 15.6 inch FHD | Ubuntu | Titan Grey),https://www.anphatpc.com.vn/laptop-dell-latitude-5520-70261781.html
Laptop Asus TUF Gaming FX517ZE-HN045W (Core™ i5-12450H | 8GB | 512GB | GeForce RTX™ 3050Ti | 15.6 inch FHD | Windows 11 Home | Đen),https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-fx517ze-hn045w.html
Laptop Dell Latitude 5520 70269805 (Core i5-1145G7 | 8GB | 256GB | Intel Iris Xe | 15.6 inch FHD | Ubuntu | Titan Grey),https://www.anphatpc.com.vn/laptop-dell-latitude-5520-70269805.html
Laptop Gaming Dell Alienware M15 R6 P109F001CBL (Core™ i7-11800H | 32GB | 1TB | RTX 3060 6GB | 15.6 inch QHD | Windows 11 | Office | Đen),https://www.anphatpc.com.vn/laptop-gaming-dell-alienware-m15-r6-p109f001cbl.html
Laptop Dell Latitude 7420 70269806 ( Core i7-1185G7 | 16GB | 256GB | Iris® Xe Graphics | 14 inch FHD | Ubuntu | Titan Grey),https://www.anphatpc.com.vn/laptop-dell-latitude-7420-70269806.html
Laptop Asus ZenBook UX3402ZA-KM220W (Core™ i5-1240P | 8GB | 512GB | Intel Iris Xe | 14.0-inch 2.8K OLED | Win 11 | Xanh),https://www.anphatpc.com.vn/laptop-asus-zenbook-ux3402za-km220w.html
Laptop Dell Latitude 7320 70269826 (Core i5-1145G7 | 8GB | 256GB | Iris Xe Graphics | 13.3 inch FHD | Win 10 Pro | Titan Grey),https://www.anphatpc.com.vn/laptop-dell-latitude-7320-70269826.html
Laptop Asus ZenBook UX3402ZA-KM221W (Core™ i7-1260P | 16GB | 512GB | Intel Iris Xe | 14.0-inch 2.8K OLED | Win 11 | Xanh),https://www.anphatpc.com.vn/laptop-asus-zenbook-ux3402za-km221w.html
Laptop Dell Latitude 3520 70280540 (Core i7-1165G7 | 8GB | 512GB | Iris® Xe Graphics | 15.6 inch FHD | Win 11 Home | Grayish black),https://www.anphatpc.com.vn/laptop-dell-latitude-3520-70280540.html
Laptop HP Pavilion 15-eg2058TU 6K788PA (Core i5-1240P | 8GB | 256GB | Intel Iris Xe | 15.6 inch FHD | Windows 11 | Vàng),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2058tu-6k788pa.html
Laptop HP Pavilion 15-eg2057TU 6K787PA (Core™ i5-1240P | 8GB | 512 GB | 15.6 inch FHD IPS | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2057tu-6k787pa.html
Laptop Dell Latitude 3520 70280543 (Core i5-1135G7 | 8GB | 256GB | Iris® Xe Graphics | 15.6 inch FHD | Win 11 Home | Grayish black),https://www.anphatpc.com.vn/laptop-dell-latitude-3520-70280543.html
Laptop Dell Latitude 3520 70280538 ( Core i7-1165G7 | 8GB | 256GB | Iris® Xe Graphics | 15.6 inch FHD | Win 11 Home | Grayish black),https://www.anphatpc.com.vn/laptop-dell-latitude-3520-70280538.html
Laptop HP Pavilion 15-eg2059TU 6K789PA (Core i5-1240P | 8GB | 256GB | Intel Iris Xe | 15.6 inch FHD | Windows 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2059tu-6k789pa.html
Laptop Dell Latitude 3520 70280536 (Core i3-1115G4 | 8GB | 256GB | UHD Graphics | 15.6 inch HD | Win 11 Home | Grayish black),https://www.anphatpc.com.vn/laptop-dell-latitude-3520-70280536.html
Laptop HP Pavilion 15-eg2056TU 6K786PA (Core™ i5-1240P | 8GB | 512 GB | 15.6 inch FHD IPS | Win 11 | Vàng),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2056tu-6k786pa.html
Laptop HP Pavilion 15-eg2038TX 6K784PA (Core™ i5-1235U | 8GB | 256GB | MX550 2GB | 15.6 inch FHD IPS | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2038tx-6k784pa.html
Laptop HP Pavilion 15-eg2037TX 6K783PA(Core™ i5-1235U | 8GB | 256GB | MX550 2GB | 15.6 inch FHD IPS | Win 11 | Vàng),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2037tx-6k783pa.html
Laptop Lenovo ThinkBook 14 G2 ITL 20VD00Y3VN (Core™ i7-1165G7 | 8GB | 512GB | Intel Iris Xe | 14 inch FHD IPS | Windows 11 | Xám),https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g2-itl-20vd00y3vn.html
Laptop HP Pavilion 15-eg2035TX 6K781PA (Core™ i5-1235U | 8GB | 512GB | MX550 2GB | 15.6 inch FHD IPS | Win 11 | Vàng),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2035tx-6k781pa.html
Laptop HP Pavilion 15-eg2036TX 6K782PA (Core™ i5-1235U | 8GB | 512GB | MX550 2GB | 15.6 inch FHD IPS | Win 11 | Bạc),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2036tx-6k782pa.html
Laptop HP Pavilion 15-eg2034TX 6K780PA (Core™ i7-1255U | 8GB | 512GB | MX550 2GB | 15.6 inch FHD | Windows 11 | Vàng),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2034tx-6k780pa.html
Laptop HP Pavilion 15-eg2063TU 6K791PA (Core i3-1215U | 8GB | 256GB | UHD Graphics | 15.6 inch FHD | Windows 11 Home | Bạc),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2063tu-6k791pa.html
Laptop HP Pavilion 15-eg2066TU 6K7E2PA (Core™ i7-1260P | 16GB | 512 GB | 15.6 inch FHD IPS | Win 11 | Vàng),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2066tu-6k7e2pa.html
Laptop Asus Zenbook 14X OLED UX5401ZAS-KN070W (Core™ i7-12700H | 16GB | 1TB SSD | Intel Iris Xe | 14.0-inch 2.8K OLED | Windows 11 | Zero-G Titanium),https://www.anphatpc.com.vn/laptop-asus-zenbook-14x-oled-ux5401zas-kn070w.html
Laptop HP Pavilion 15-eg2055TU 6K785PA (Core™ i7-1260P | 8GB | 512 GB | 15.6 inch FHD IPS | Win 11 | Vàng),https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2055tu-6k785pa.html
Laptop HP 14s-dq2620TU 6K774PA (Core™ i3-1115G4 | 4GB | 256GB | Intel® UHD | 14 inch HD | Windows 11 Home | Bạc),https://www.anphatpc.com.vn/laptop-hp-14s-dq2620tu-6k774pa.html
Laptop HP Pavilion X360 14-ek0057TU 6K7E0PA (Core i5-1235 | 8GB | 512GB | Iris® Xᵉ Graphics | 14 inch FHD | Cảm ứng | Windows 11 SL | Bạc),https://www.anphatpc.com.vn/laptop-hp-pavilion-x360-14-ek0057tu-6k7e0pa.html
